portfolio_value,cash,w_c,w_XLF,w_XLK,w_XLV,w_XLY,w_XLP,w_XLE,w_XLI,w_XLU,w_XLB,w_XLRE,w_XLC,s_XLF,s_XLK,s_XLV,s_XLY,s_XLP,s_XLE,s_XLI,s_XLU,s_XLB,s_XLRE,s_XLC
113562.84918403625,33936.94617652893,0.2988384530713193,0.0546,0.0545,0.0541,0.0541,0.1482,0.0544,0.0784,0.1484,0.0544,0.0,0.0,383,150,95,83,385,131,179,429,152,0,0
114032.00724601746,14055.620042800903,0.12326030543754891,0.0604,0.0601,0.1132,0.0599,0.1348,0.1639,0.0603,0.164,0.0601,0.0,0.0,423,165,199,92,350,395,138,470,168,0,0
113537.1913433075,13434.413145065308,0.11832610077911009,0.0514,0.0512,0.1392,0.1396,0.1395,0.1266,0.1258,0.0511,0.0574,0.0,0.0,359,140,244,213,361,310,288,146,160,0,0
113586.13725090027,13281.755945205688,0.11693113496647602,0.1564,0.1563,0.0575,0.0791,0.1563,0.0575,0.0572,0.0576,0.1051,0.0,0.0,1092,427,101,121,408,140,130,166,291,0,0
113313.10789299011,31459.864053726196,0.27763658272824054,0.0507,0.0503,0.059,0.0863,0.0889,0.1374,0.0506,0.0618,0.1374,0.0,0.0,353,136,103,132,235,337,115,180,379,0,0
113390.63696479797,21674.57703590393,0.19114961884051135,0.0661,0.0659,0.0658,0.1793,0.0805,0.0998,0.0659,0.0658,0.1197,0.0,0.0,460,178,115,274,212,245,150,191,331,0,0
113556.91906166077,11802.98999595642,0.10393897697724137,0.105,0.0886,0.051,0.0517,0.0507,0.1385,0.1338,0.1385,0.1384,0.0,0.0,733,239,89,79,133,337,306,400,385,0,0
112984.25642585754,13146.946241378784,0.11636086882605688,0.1094,0.075,0.1002,0.1561,0.0713,0.0743,0.0843,0.0571,0.1559,0.0,0.0,762,201,173,237,186,186,192,164,434,0,0
112395.28460884094,14211.727422714233,0.12644416064405203,0.1695,0.0622,0.0621,0.0691,0.0893,0.113,0.0765,0.0622,0.1696,0.0,0.0,1184,167,107,106,232,279,175,179,471,0,0
112855.48159980774,29176.07169151306,0.25852595973116443,0.0671,0.0946,0.0974,0.0671,0.0671,0.1057,0.0669,0.1088,0.0669,0.0,0.0,466,254,169,103,176,257,153,316,186,0,0
112899.54081916809,32365.812772750854,0.2866779841433667,0.0523,0.058,0.1357,0.0521,0.0523,0.1166,0.052,0.142,0.0523,0.0,0.0,364,155,236,80,137,284,119,413,145,0,0
113151.75939369202,11602.07991027832,0.1025355679173391,0.0504,0.1368,0.1369,0.1365,0.1263,0.05,0.1366,0.0686,0.0553,0.0,0.0,345,363,238,208,331,121,310,203,153,0,0
113063.4349117279,32602.677057266235,0.28835739054558307,0.0527,0.1263,0.1273,0.0524,0.1431,0.0524,0.0526,0.0524,0.0525,0.0,0.0,360,335,223,80,375,125,119,155,145,0,0
113113.82646751404,13139.888841629028,0.11616518733368786,0.058,0.1549,0.0566,0.0567,0.057,0.1438,0.1549,0.0568,0.1451,0.0,0.0,396,410,99,87,149,345,351,168,402,0,0
112840.79298973083,12254.138135910034,0.10859670347252195,0.0533,0.0532,0.0531,0.1448,0.0531,0.145,0.1451,0.099,0.1448,0.0,0.0,366,141,93,221,138,351,328,292,400,0,0
113516.71970176697,13046.786014556885,0.1149327257591095,0.0564,0.0651,0.1536,0.1533,0.1534,0.1342,0.0562,0.0564,0.0564,0.0,0.0,389,173,269,233,401,322,127,167,156,0,0
113505.92573356628,21260.63063812256,0.18730855240128935,0.0681,0.0681,0.0678,0.1854,0.068,0.1396,0.068,0.0798,0.0679,0.0,0.0,471,181,119,282,177,333,154,236,190,0,0
113747.74511146545,12078.437026977539,0.10618616672481243,0.0739,0.1422,0.0951,0.0519,0.052,0.1421,0.0523,0.1422,0.142,0.0,0.0,509,377,167,79,136,337,118,428,394,0,0
113173.86784934998,13774.116506576538,0.12170757055782336,0.06,0.1633,0.0596,0.0598,0.1633,0.163,0.0599,0.0601,0.0894,0.0,0.0,412,434,105,91,427,384,135,182,248,0,0
113405.97628593445,13353.129140853882,0.11774625622186058,0.1569,0.0574,0.0669,0.1563,0.0654,0.1568,0.1074,0.0575,0.0575,0.0,0.0,1076,153,118,239,171,369,242,172,160,0,0
113936.5328578949,12946.434356689453,0.11362847395783615,0.0558,0.1518,0.0559,0.0553,0.0558,0.1519,0.152,0.0559,0.1519,0.0,0.0,385,406,99,85,146,352,343,166,422,0,0
113726.09484672546,13344.720260620117,0.11734088186713425,0.0577,0.0869,0.1566,0.1565,0.0577,0.0948,0.0577,0.0577,0.1571,0.0,0.0,397,232,277,240,151,221,130,173,435,0,0
113615.99664497375,12409.685010910034,0.10922480440573616,0.0538,0.1459,0.1248,0.0535,0.0536,0.1459,0.1097,0.1462,0.0574,0.0,0.0,370,389,220,82,140,344,247,437,159,0,0
113826.06792640686,17093.043161392212,0.15016808954907898,0.0555,0.1199,0.0555,0.1505,0.1511,0.0554,0.1508,0.0555,0.0556,0.0,0.0,382,319,98,230,396,130,340,167,153,0,0
113386.09850883484,16854.84161567688,0.14864998299913795,0.0733,0.0732,0.0733,0.0732,0.1055,0.1995,0.0732,0.1021,0.0779,0.0,0.0,503,195,131,112,276,468,165,306,216,0,0
113264.83008003235,14906.261262893677,0.13160538229175808,0.0648,0.0647,0.1289,0.0646,0.0644,0.1758,0.0644,0.1761,0.0646,0.0,0.0,443,172,232,99,169,413,145,527,178,0,0
112730.19748306274,13678.27689743042,0.12133640499907335,0.0594,0.0972,0.0594,0.1614,0.1616,0.0592,0.0592,0.0595,0.1616,0.0,0.0,404,257,106,247,424,139,133,181,446,0,0
113327.56044006348,16530.035041809082,0.1458606801171853,0.0722,0.0744,0.1391,0.0835,0.0721,0.1964,0.0722,0.0722,0.072,0.0,0.0,489,197,249,128,189,460,162,219,198,0,0
113014.45351600647,30812.040254592896,0.27263805023159204,0.135,0.0721,0.0821,0.0494,0.0494,0.1075,0.1329,0.0494,0.0495,0.0,0.0,904,191,147,76,130,252,298,151,136,0,0
112668.56780052185,31017.880290985107,0.2753019843644577,0.0502,0.1365,0.0497,0.136,0.0653,0.0501,0.1366,0.0501,0.0502,0.0,0.0,335,361,89,209,171,119,307,152,139,0,0
112704.42254447937,12866.025815963745,0.11415724002211274,0.152,0.0557,0.0557,0.0554,0.0558,0.1519,0.0556,0.1518,0.1519,0.0,0.0,1018,147,100,85,146,362,125,463,419,0,0
113500.36777305603,36917.52721786499,0.3252635030371142,0.0594,0.1615,0.0614,0.0739,0.0592,0.0594,0.0591,0.0815,0.0593,0.0,0.0,399,427,111,114,155,141,133,247,163,0,0
113805.30925750732,15860.207866668701,0.13936263580446676,0.0688,0.0921,0.0687,0.0687,0.0687,0.1869,0.1153,0.0698,0.1216,0.0,0.0,464,243,124,106,180,438,261,210,336,0,0
113882.87161636353,31190.189403533936,0.2738795480026542,0.1183,0.0497,0.1356,0.0927,0.0499,0.0497,0.0499,0.1303,0.0498,0.0,0.0,799,131,245,143,132,116,113,392,138,0,0
113843.02919769287,14918.75358581543,0.13104670256014034,0.1488,0.0648,0.1014,0.1594,0.0647,0.0966,0.1038,0.0647,0.0647,0.0,0.0,1005,172,183,248,172,221,235,194,180,0,0
111323.16160202026,13120.859592437744,0.11786280054949168,0.1567,0.1563,0.0572,0.0571,0.0573,0.0616,0.122,0.0575,0.1564,0.0,0.0,1055,416,103,89,153,142,278,175,438,0,0
112632.97057151794,37916.34881782532,0.33663632083422484,0.0644,0.1666,0.0657,0.0611,0.0611,0.061,0.0611,0.0611,0.0613,0.0,0.0,434,441,118,95,162,141,139,185,172,0,0
111566.88574028015,13727.597621917725,0.1230436570029803,0.1642,0.0602,0.0838,0.0601,0.0602,0.0603,0.1639,0.0602,0.1642,0.0,0.0,1115,159,151,94,160,142,375,183,465,0,0
111420.8441734314,13272.8519821167,0.11912359918451998,0.0588,0.0586,0.0589,0.1601,0.1066,0.16,0.16,0.0588,0.0589,0.0,0.0,400,154,106,250,284,381,366,178,167,0,0
112315.19354248047,12401.442771911621,0.11041643058934034,0.147,0.0538,0.1298,0.1037,0.0541,0.1468,0.0538,0.0539,0.1468,0.0,0.0,1002,140,233,162,144,348,123,163,417,0,0
111910.81503295898,37860.93173599243,0.3383134304297754,0.0619,0.0618,0.0615,0.0615,0.1682,0.0617,0.0618,0.0616,0.0616,0.0,0.0,424,161,110,96,448,147,142,184,175,0,0
111977.78681564331,16816.667400360107,0.15017860129747462,0.0957,0.0517,0.0518,0.1408,0.1412,0.0516,0.0873,0.1413,0.0884,0.0,0.0,652,135,93,220,377,123,200,418,251,0,0
111959.8673362732,12063.335941314697,0.10774696530393593,0.1433,0.0524,0.0525,0.1429,0.1273,0.1253,0.0525,0.0526,0.1433,0.0,0.0,976,137,94,223,339,301,120,156,408,0,0
113182.80693435669,25774.153438568115,0.22772145466860974,0.0487,0.0486,0.1323,0.0486,0.1322,0.1323,0.0486,0.1321,0.0487,0.0,0.0,333,127,237,76,354,314,111,388,138,0,0
113679.11697769165,22054.937755584717,0.19401045980954243,0.143,0.0549,0.0549,0.0545,0.0548,0.055,0.0971,0.1498,0.142,0.0,0.0,981,143,98,85,146,131,221,439,403,0,0
113237.03399276733,27000.108039855957,0.23843884891563397,0.0711,0.0576,0.0577,0.0868,0.1575,0.0578,0.0579,0.1574,0.0577,0.0,0.0,488,151,103,135,420,139,132,460,164,0,0
112601.50677490234,32698.023721694946,0.29038708857653567,0.0529,0.0527,0.0529,0.0524,0.144,0.0529,0.0527,0.1438,0.1053,0.0,0.0,367,138,95,82,385,127,120,419,299,0,0
112709.44391441345,33409.81592750549,0.2964242814725927,0.0637,0.054,0.1194,0.1252,0.054,0.0538,0.0835,0.0961,0.054,0.0,0.0,439,140,213,194,144,130,189,284,153,0,0
113172.8863620758,13955.38412284851,0.12331031372833268,0.0604,0.0604,0.0602,0.0599,0.0602,0.1641,0.1081,0.139,0.1643,0.0,0.0,416,157,108,93,161,382,244,413,462,0,0
112306.2776927948,12480.171697616577,0.11112621621878635,0.1481,0.0543,0.0541,0.0543,0.0541,0.1478,0.0802,0.148,0.1479,0.0,0.0,1027,141,98,84,145,342,181,443,416,0,0
113053.35745429993,12880.29480934143,0.113931112700904,0.0559,0.0558,0.0559,0.152,0.106,0.0557,0.1519,0.1009,0.1519,0.0,0.0,385,145,101,235,283,128,342,306,427,0,0
112740.84146690369,12184.577955245972,0.10807598911546965,0.1441,0.0531,0.0527,0.0525,0.0877,0.1443,0.0691,0.144,0.1443,0.0,0.0,994,138,95,81,235,331,155,442,405,0,0
111877.96496391296,15010.949478149414,0.13417252881737082,0.17,0.0629,0.0625,0.1107,0.0627,0.0626,0.0935,0.0698,0.1711,0.0,0.0,1159,163,112,170,168,144,210,217,483,0,0
112568.57566642761,12722.480211257935,0.11301982046000321,0.152,0.0559,0.0557,0.152,0.0559,0.0557,0.1519,0.0558,0.1521,0.0,0.0,1026,145,100,234,151,127,341,175,429,0,0
112760.0422039032,13237.837350845337,0.11739830078200439,0.0575,0.0574,0.057,0.1272,0.1563,0.0575,0.1561,0.0573,0.1563,0.0,0.0,388,149,103,196,422,131,351,180,438,0,0
112022.68931388855,11249.511499404907,0.10042172320898027,0.0492,0.0491,0.049,0.091,0.1257,0.1339,0.1339,0.1337,0.1339,0.0,0.0,330,127,88,140,338,305,303,418,380,0,0
112595.90572929382,14112.711044311523,0.12533946907662605,0.1671,0.076,0.0841,0.1056,0.0914,0.0612,0.0612,0.0613,0.1668,0.0,0.0,1121,196,151,163,247,138,139,191,473,0,0
111409.02538871765,20536.151470184326,0.1843311293544806,0.0467,0.0465,0.0466,0.1268,0.1038,0.1273,0.0634,0.1273,0.1273,0.0,0.0,313,120,85,196,279,287,144,397,362,0,0
111583.8679637909,24613.47776222229,0.22058276175019667,0.0714,0.0713,0.1134,0.0714,0.1087,0.0714,0.0713,0.129,0.0715,0.0,0.0,480,184,208,110,291,162,162,399,204,0,0
111525.64499092102,21401.13146018982,0.19189426308121352,0.0504,0.0505,0.0764,0.0505,0.1189,0.1373,0.1079,0.0793,0.1371,0.0,0.0,342,131,140,78,318,313,245,242,393,0,0
111448.12435722351,39708.04851722717,0.3562917612677929,0.0667,0.0665,0.0667,0.0666,0.0842,0.0668,0.0932,0.0665,0.0665,0.0,0.0,450,172,123,103,225,153,211,204,190,0,0
111250.78805351257,13805.615831375122,0.12409454416389845,0.1663,0.0684,0.0612,0.0643,0.0612,0.1662,0.0609,0.0611,0.1664,0.0,0.0,1125,177,113,100,164,382,138,186,474,0,0
111910.12417030334,31322.508401870728,0.2798898547749313,0.051,0.051,0.0507,0.0829,0.0721,0.0508,0.1385,0.1386,0.0845,0.0,0.0,344,132,93,129,194,117,315,421,240,0,0
112107.60907554626,31743.094552993774,0.2831484393856171,0.0516,0.1021,0.1403,0.0516,0.1403,0.0514,0.0515,0.0764,0.0517,0.0,0.0,346,264,259,80,380,117,117,233,146,0,0
112060.95675849915,25570.01720237732,0.22817953676303934,0.0611,0.0608,0.0741,0.1661,0.0609,0.0611,0.166,0.061,0.0609,0.0,0.0,409,158,136,258,165,139,379,186,172,0,0
112079.83177947998,14404.066843032837,0.1285161354575658,0.1299,0.0629,0.0632,0.1071,0.0631,0.0628,0.1714,0.0629,0.1482,0.0,0.0,871,163,117,165,170,144,392,193,419,0,0
112392.5545501709,16042.679956436157,0.14273792441718075,0.0634,0.0633,0.0656,0.0632,0.1307,0.1722,0.0634,0.0633,0.1722,0.0,0.0,425,163,122,97,351,397,145,194,487,0,0
112069.34219551086,34761.164152145386,0.3101754991253782,0.0565,0.0563,0.1537,0.0562,0.1357,0.0563,0.0564,0.0622,0.0566,0.0,0.0,378,145,286,87,362,130,129,189,161,0,0
111965.26093864441,28795.397928237915,0.25718153726286086,0.0774,0.1047,0.0593,0.103,0.0592,0.0591,0.0593,0.1615,0.0593,0.0,0.0,514,271,111,160,158,136,135,489,169,0,0
111690.16494560242,12409.737211227417,0.11110859418348479,0.1123,0.055,0.0549,0.1491,0.055,0.1493,0.066,0.0984,0.1491,0.0,0.0,742,142,102,233,147,344,151,299,424,0,0
111557.09637260437,14311.256574630737,0.12828638464047745,0.0632,0.1599,0.0997,0.0626,0.0631,0.1256,0.063,0.0631,0.1715,0.0,0.0,419,413,189,98,168,290,143,191,486,0,0
111503.84170532227,12923.083501815796,0.11589810094587041,0.1282,0.1552,0.0572,0.057,0.0618,0.057,0.1553,0.057,0.1554,0.0,0.0,851,401,109,89,164,133,352,169,440,0,0
110824.2598400116,33700.01244544983,0.30408515693314736,0.0557,0.0556,0.1149,0.0556,0.0555,0.151,0.0739,0.0693,0.0643,0.0,0.0,369,144,219,87,147,350,168,208,182,0,0
110274.48613548279,14488.769227981567,0.1313882271025115,0.0648,0.0694,0.1202,0.0645,0.0647,0.1762,0.0648,0.0678,0.1762,0.0,0.0,430,180,229,101,171,411,147,205,499,0,0
110113.60101890564,12633.35509300232,0.11473019659790502,0.111,0.0566,0.0562,0.1537,0.0565,0.1164,0.1538,0.0565,0.1245,0.0,0.0,735,148,108,241,150,270,349,170,352,0,0
109992.72964286804,12858.727540969849,0.11690524985351713,0.1557,0.1311,0.0572,0.0567,0.0571,0.0571,0.1554,0.057,0.1557,0.0,0.0,1033,343,109,89,153,133,352,172,438,0,0
112074.35071372986,12291.770391464233,0.10967514255657793,0.0892,0.0536,0.0539,0.1465,0.1465,0.0538,0.1465,0.0536,0.1466,0.0,0.0,588,140,102,229,393,125,330,162,414,0,0
112467.57430076599,12658.620546340942,0.11255351264613099,0.055,0.0702,0.0549,0.1492,0.0548,0.1494,0.1496,0.0549,0.1494,0.0,0.0,364,183,104,233,147,348,336,165,422,0,0
113712.4527721405,10762.654016494751,0.09464798053438521,0.1269,0.097,0.0465,0.1269,0.0808,0.1269,0.1268,0.0466,0.1269,0.0,0.0,814,256,86,200,222,294,281,147,355,0,0
114342.63348197937,14128.072988510132,0.123559100908208,0.1439,0.0979,0.0608,0.1653,0.0609,0.0608,0.0605,0.1654,0.0608,0.0,0.0,895,264,112,261,173,141,132,538,169,0,0
114130.96681213379,19424.419288635254,0.17019411848678176,0.0685,0.0686,0.0681,0.1085,0.0684,0.0683,0.1247,0.1862,0.0686,0.0,0.0,424,184,127,170,194,161,271,607,193,0,0
114275.04368209839,12793.918182373047,0.1119572372946488,0.1488,0.0546,0.0544,0.1485,0.1487,0.0545,0.1486,0.0545,0.0754,0.0,0.0,900,149,102,233,423,128,322,178,212,0,0
114911.25895690918,13892.221145629883,0.12089521315608731,0.0732,0.1623,0.0596,0.0687,0.1055,0.081,0.1073,0.0594,0.162,0.0,0.0,446,439,112,108,300,186,233,192,456,0,0
114762.03192138672,13227.238441467285,0.11525796659410921,0.0564,0.0564,0.0563,0.139,0.0563,0.1533,0.0601,0.1535,0.1534,0.0,0.0,348,151,106,217,160,354,131,499,432,0,0
115006.03553390503,24701.566862106323,0.21478496104514475,0.0579,0.0638,0.1569,0.1572,0.1109,0.0575,0.0578,0.0577,0.0656,0.0,0.0,353,170,295,243,316,134,126,188,185,0,0
114700.98432540894,34110.911767959595,0.29738987828723656,0.0544,0.0541,0.0659,0.0543,0.1479,0.0674,0.0565,0.1477,0.0543,0.0,0.0,331,144,125,84,422,156,123,481,153,0,0
115439.79546737671,13386.784591674805,0.11596334294838481,0.1088,0.0856,0.0568,0.1527,0.0568,0.0567,0.1547,0.057,0.1548,0.0,0.0,664,227,108,236,162,129,337,185,434,0,0
115837.00804519653,16012.729076385498,0.13823500232445365,0.0603,0.06,0.1638,0.06,0.0601,0.07,0.1636,0.0601,0.1638,0.0,0.0,369,159,317,92,171,160,356,195,458,0,0
116082.68991661072,13369.092346191406,0.11516869875943814,0.053,0.1304,0.0528,0.0723,0.1439,0.1057,0.1298,0.1441,0.0527,0.0,0.0,323,348,102,111,413,241,281,473,147,0,0
116611.36129188538,37033.91165924072,0.3175840779917025,0.058,0.0581,0.119,0.0579,0.058,0.0578,0.0578,0.1578,0.058,0.0,0.0,355,155,230,89,166,133,125,513,162,0,0
116583.50708389282,13424.151035308838,0.11514622755042783,0.0566,0.0566,0.154,0.1381,0.089,0.1234,0.1539,0.0565,0.0567,0.0,0.0,350,151,300,214,254,288,335,180,159,0,0
116651.78889846802,33753.576316833496,0.2893532678372563,0.0703,0.0529,0.1271,0.0769,0.0884,0.0529,0.1365,0.0529,0.0528,0.0,0.0,434,141,246,119,252,125,297,168,148,0,0
116514.73125457764,34719.79516983032,0.2979863129407188,0.0602,0.0601,0.0702,0.0597,0.0601,0.1082,0.0599,0.0601,0.1636,0.0,0.0,366,162,137,93,174,243,130,197,453,0,0
116418.419506073,11568.006443023682,0.0993657746953027,0.1322,0.1066,0.0483,0.1317,0.0484,0.1322,0.0701,0.0991,0.132,0.0,0.0,790,293,95,205,141,296,151,327,365,0,0
116415.23457717896,12378.631145477295,0.10633171157053954,0.0583,0.0518,0.0515,0.1157,0.0519,0.1411,0.1411,0.1413,0.1411,0.0,0.0,352,142,101,181,150,315,304,462,390,0,0
116979.0841331482,14282.219030380249,0.12209207429016891,0.1329,0.0598,0.0598,0.1627,0.06,0.12,0.1629,0.06,0.0599,0.0,0.0,797,163,118,253,174,267,353,197,165,0,0
117224.88861465454,12564.458961486816,0.1071825199407023,0.0715,0.0525,0.0522,0.1428,0.1428,0.0524,0.1426,0.1074,0.1287,0.0,0.0,426,143,103,222,414,117,309,354,355,0,0
118724.31280136108,14161.057111740112,0.11927680841103817,0.0584,0.0584,0.0581,0.1586,0.0584,0.1587,0.1011,0.0701,0.159,0.0,0.0,347,158,117,245,169,356,218,231,438,0,0
118965.19503593445,14903.819604873657,0.12527882293953144,0.0485,0.1068,0.0953,0.1318,0.1318,0.0483,0.1317,0.0486,0.132,0.0,0.0,286,289,192,204,384,108,286,160,362,0,0
119622.67767906189,12449.003189086914,0.10406892263761723,0.0512,0.0511,0.051,0.1391,0.1392,0.058,0.1389,0.1391,0.1284,0.0,0.0,303,138,102,216,402,130,302,456,354,0,0
119580.54884910583,15130.1602268219,0.12652693412466334,0.0623,0.0698,0.1692,0.1546,0.0623,0.169,0.0619,0.0623,0.0621,0.0,0.0,372,189,337,242,179,377,135,202,172,0,0
120351.6327457428,42523.85462188721,0.3533301015676616,0.0645,0.0643,0.0966,0.064,0.0646,0.0644,0.0928,0.0702,0.0652,0.0,0.0,387,173,192,100,186,143,204,227,182,0,0
119556.5052986145,12972.346584320068,0.10850389572628634,0.0548,0.0648,0.1436,0.0525,0.092,0.1436,0.0526,0.1437,0.144,0.0,0.0,328,174,285,82,266,323,116,471,404,0,0
120069.47329711914,32032.18882751465,0.2667804559136282,0.0486,0.0764,0.1318,0.0706,0.1324,0.0488,0.0488,0.0486,0.1272,0.0,0.0,290,205,261,111,383,110,108,159,356,0,0
120063.32680892944,36765.977310180664,0.3062215439747941,0.056,0.0559,0.0652,0.0557,0.056,0.1406,0.1524,0.0561,0.0559,0.0,0.0,337,151,129,88,161,315,338,181,157,0,0
120149.4702205658,13098.032623291016,0.10901448503473339,0.0816,0.146,0.0533,0.0533,0.0536,0.1461,0.1459,0.0652,0.146,0.0,0.0,491,392,106,84,154,329,322,210,411,0,0
120454.40193557739,33630.41488647461,0.2791962298269611,0.051,0.0507,0.1383,0.051,0.1386,0.0508,0.0509,0.1387,0.0507,0.0,0.0,304,136,276,80,400,115,112,447,143,0,0
120246.54545593262,21300.68652534485,0.17714177521341787,0.0666,0.0663,0.1413,0.0664,0.1177,0.1654,0.0662,0.0665,0.0664,0.0,0.0,397,178,283,104,339,373,146,215,187,0,0
120184.94424247742,12599.018045425415,0.1048302524483137,0.1405,0.1403,0.0515,0.1163,0.0624,0.0517,0.1405,0.0516,0.1405,0.0,0.0,839,377,103,184,180,116,310,166,397,0,0
120304.36631393433,23790.37905883789,0.19775158448328367,0.1035,0.0532,0.0529,0.1442,0.1447,0.0529,0.053,0.1446,0.0532,0.0,0.0,618,143,105,229,417,119,117,466,150,0,0
120499.16757202148,24106.91358947754,0.2000587562156312,0.0536,0.1112,0.1309,0.1452,0.1455,0.0534,0.0535,0.0533,0.0534,0.0,0.0,320,298,260,230,420,120,118,172,150,0,0
119702.4483718872,12883.655128479004,0.10763067342158728,0.1438,0.1437,0.0528,0.1067,0.0527,0.0527,0.1436,0.0529,0.1435,0.0,0.0,862,386,105,169,152,119,318,171,405,0,0
119671.24507141113,37499.2901763916,0.31335255310509,0.0573,0.0573,0.0676,0.0574,0.1198,0.057,0.0573,0.1558,0.0571,0.0,0.0,346,154,134,91,344,129,127,497,161,0,0
