portfolio_value,cash,w_c,w_XLF,w_XLK,w_XLV,w_XLY,w_XLP,w_XLE,w_XLI,w_XLU,w_XLB,w_XLRE,w_XLC,s_XLF,s_XLK,s_XLV,s_XLY,s_XLP,s_XLE,s_XLI,s_XLU,s_XLB,s_XLRE,s_XLC
107904.49260616302,13531.51005935669,0.12540265685456575,0.1686,0.062,0.1686,0.1265,0.062,0.0916,0.0716,0.0619,0.0617,0.0,0.0,1199,193,351,229,198,151,173,223,166,0,0
108150.82220077515,34322.32294845581,0.31735609817869526,0.0622,0.062,0.0618,0.0617,0.0724,0.0621,0.069,0.1692,0.0622,0.0,0.0,442,193,128,112,232,102,168,610,167,0,0
108200.10058403015,14011.042324066162,0.1294919528580746,0.064,0.0639,0.0641,0.064,0.0641,0.1737,0.1304,0.0723,0.1741,0.0,0.0,454,199,133,116,205,285,319,260,468,0,0
107818.81623268127,12601.603918075562,0.11687759482426828,0.0574,0.0573,0.0597,0.1462,0.0572,0.156,0.1559,0.0925,0.101,0.0,0.0,408,178,124,267,183,257,381,334,270,0,0
107879.67018318176,15306.656408309937,0.14188638491681463,0.0721,0.0699,0.0699,0.1272,0.1003,0.0823,0.0765,0.0698,0.19,0.0,0.0,513,217,145,232,323,136,188,249,507,0,0
107399.77833271027,19917.167519569397,0.18544886990240012,0.1399,0.0542,0.0882,0.1472,0.1472,0.054,0.0755,0.0542,0.0542,0.0,0.0,996,168,182,268,474,89,187,194,145,0,0
107274.56964588165,28055.69996356964,0.26153169438183543,0.0587,0.0586,0.0584,0.0586,0.1052,0.0585,0.0587,0.122,0.1597,0.0,0.0,416,181,120,106,342,97,145,444,429,0,0
105784.81955432892,13658.664143562317,0.1291174310369505,0.1734,0.0637,0.0634,0.0633,0.0635,0.0785,0.1282,0.1733,0.0637,0.0,0.0,1236,198,131,115,207,131,319,632,172,0,0
105622.08458805084,15051.134840965271,0.14249988437236377,0.0701,0.0699,0.0698,0.072,0.1186,0.0768,0.1906,0.07,0.1198,0.0,0.0,503,218,144,131,383,129,474,254,323,0,0
106198.80524635315,13146.026119232178,0.12378694928569933,0.1081,0.061,0.1627,0.0645,0.1658,0.0608,0.1015,0.0666,0.0851,0.0,0.0,774,190,336,117,537,101,253,244,228,0,0
105343.98077392578,30059.154014587402,0.28534287193015867,0.1419,0.0734,0.0527,0.0519,0.1417,0.0522,0.0623,0.0864,0.0521,0.0,0.0,1018,229,109,94,457,88,155,318,140,0,0
105400.81534004211,34402.75226211548,0.3263992992001625,0.0596,0.0594,0.071,0.0595,0.1622,0.0595,0.0596,0.0799,0.063,0.0,0.0,426,186,147,108,519,100,149,298,168,0,0
105082.36617279053,13519.005075454712,0.12865150993293156,0.0638,0.0638,0.1196,0.0637,0.0637,0.1737,0.0638,0.0854,0.1738,0.0,0.0,457,200,250,116,205,293,159,314,466,0,0
106283.83556175232,29060.20785522461,0.27342076715268937,0.1315,0.0619,0.0617,0.0618,0.0618,0.0614,0.1417,0.0617,0.0831,0.0,0.0,943,195,129,112,199,103,352,225,223,0,0
106430.1179971695,11830.871733665466,0.11116093786516433,0.1488,0.0545,0.0544,0.1489,0.0546,0.0548,0.1486,0.0756,0.1486,0.0,0.0,1068,171,114,269,175,92,368,277,400,0,0
106379.94451999664,14501.602540969849,0.13631895190774354,0.0672,0.0759,0.0668,0.0812,0.0671,0.1826,0.0733,0.0671,0.1824,0.0,0.0,481,238,140,147,215,309,182,246,489,0,0
106906.86453819275,32610.99666786194,0.30504118522914475,0.086,0.0602,0.0601,0.0601,0.0604,0.0602,0.083,0.1644,0.0605,0.0,0.0,616,188,125,109,194,102,205,603,162,0,0
107281.97075462341,21971.04347038269,0.20479716503936268,0.1706,0.0627,0.0625,0.0626,0.1244,0.1251,0.0624,0.0625,0.0625,0.0,0.0,1218,196,129,113,399,214,154,228,168,0,0
107336.44342422485,32251.625638008118,0.3004722777196959,0.1495,0.055,0.0577,0.0547,0.1494,0.0547,0.055,0.0687,0.0548,0.0,0.0,1073,172,119,99,479,93,136,250,147,0,0
107909.22324562073,34683.549344062805,0.3214141321832781,0.0587,0.0587,0.0583,0.0582,0.1439,0.0587,0.0584,0.1252,0.0584,0.0,0.0,419,183,120,105,461,100,143,459,156,0,0
108344.19320869446,34616.16858577728,0.31950183540615806,0.0605,0.0605,0.0653,0.0601,0.0605,0.1644,0.0603,0.0883,0.0606,0.0,0.0,433,188,134,108,194,279,148,321,162,0,0
108523.48768520355,12908.081931114197,0.11894274876750138,0.073,0.0575,0.0574,0.0575,0.0575,0.135,0.1295,0.1569,0.1567,0.0,0.0,522,179,118,103,185,229,315,570,419,0,0
108676.66776180267,31498.159626960754,0.2898336899323999,0.144,0.0528,0.0671,0.0735,0.1058,0.0524,0.0529,0.1086,0.053,0.0,0.0,1019,164,138,132,340,89,129,394,142,0,0
108501.20932102203,26607.28405857086,0.24522569126255553,0.0648,0.0623,0.0624,0.0621,0.0625,0.1694,0.0622,0.0834,0.1258,0.0,0.0,459,193,128,111,201,289,152,303,338,0,0
108980.36933994293,12473.679745674133,0.11445804250089235,0.0579,0.056,0.0558,0.1457,0.1528,0.0559,0.1526,0.056,0.1528,0.0,0.0,409,174,114,261,491,95,373,203,411,0,0
108929.98723602295,12831.700779914856,0.11779768919013915,0.157,0.0576,0.0575,0.0575,0.1568,0.0574,0.1085,0.1077,0.1221,0.0,0.0,1105,179,117,103,504,97,266,395,328,0,0
109009.40592861176,33035.35359096527,0.3030504873368406,0.0558,0.055,0.0633,0.1034,0.1176,0.0549,0.0901,0.1019,0.0551,0.0,0.0,394,171,129,185,378,93,221,370,148,0,0
109043.13209629059,14672.973499298096,0.13456118892789248,0.0662,0.0661,0.0662,0.0658,0.0663,0.1801,0.0663,0.1317,0.1567,0.0,0.0,469,206,135,118,213,305,163,475,421,0,0
109363.43286323547,14540.64313697815,0.1329570840663164,0.1307,0.0871,0.0746,0.0651,0.0652,0.1243,0.077,0.0654,0.1777,0.0,0.0,924,271,152,117,210,210,190,235,478,0,0
109159.74161148071,14462.318878173828,0.13248766133624465,0.066,0.0648,0.083,0.1072,0.065,0.0896,0.0648,0.1768,0.1504,0.0,0.0,464,201,169,192,209,153,159,640,405,0,0
109261.73243713379,11782.183040618896,0.10783448859735079,0.1433,0.1101,0.0523,0.1429,0.0526,0.0522,0.143,0.0527,0.143,0.0,0.0,1010,344,106,257,169,89,352,190,385,0,0
109243.52544212341,13561.526503562927,0.12414032272098126,0.1671,0.0615,0.0648,0.0614,0.0615,0.1667,0.0614,0.0643,0.1672,0.0,0.0,1177,192,132,110,197,288,151,232,450,0,0
109721.83470344543,31313.535269737244,0.2853901901510397,0.0522,0.0792,0.0521,0.0753,0.0678,0.0522,0.1418,0.142,0.052,0.0,0.0,369,247,106,135,217,90,349,508,140,0,0
109429.19522380829,15703.60150051117,0.14350467869560435,0.1152,0.0937,0.0705,0.1158,0.0746,0.0704,0.1196,0.0705,0.1262,0.0,0.0,811,291,143,208,240,123,294,253,340,0,0
108783.5150604248,32997.3563041687,0.30333048427273207,0.0571,0.0569,0.1483,0.0643,0.0824,0.1164,0.0571,0.0571,0.057,0.0,0.0,404,177,300,116,264,203,140,206,154,0,0
108980.87419891357,13784.440654754639,0.12648495211733266,0.0678,0.092,0.1034,0.0622,0.0623,0.1696,0.0844,0.0622,0.1696,0.0,0.0,478,285,208,112,199,297,207,226,459,0,0
109043.20277786255,11968.756006240845,0.10976159633373027,0.1466,0.0537,0.0535,0.1461,0.0657,0.1165,0.1463,0.0538,0.1081,0.0,0.0,1031,166,108,263,210,204,359,194,293,0,0
108463.0359210968,24717.7220287323,0.22789074470231138,0.0643,0.0641,0.0722,0.1743,0.064,0.0639,0.0988,0.1063,0.0642,0.0,0.0,450,198,146,313,205,113,242,388,174,0,0
108444.39514923096,12517.168823242188,0.1154247649776389,0.0625,0.0876,0.0567,0.1187,0.0568,0.1549,0.1355,0.0569,0.1549,0.0,0.0,438,272,115,214,181,272,332,207,419,0,0
109182.30460739136,13867.038228988647,0.1270081106902179,0.0627,0.0625,0.0625,0.0626,0.0625,0.1701,0.0624,0.1573,0.1704,0.0,0.0,440,194,126,113,199,297,153,569,462,0,0
109216.94158363342,35234.36837768555,0.32260900064395825,0.0592,0.059,0.0591,0.0686,0.1122,0.0586,0.0769,0.1247,0.059,0.0,0.0,414,183,119,124,358,103,188,452,159,0,0
109375.39772033691,14055.582025527954,0.1285077112264937,0.1725,0.0635,0.0634,0.1304,0.0633,0.0633,0.0632,0.1141,0.1376,0.0,0.0,1197,196,127,235,202,112,154,417,369,0,0
109438.06100559235,17280.797273635864,0.15790481953762692,0.0809,0.1364,0.078,0.0777,0.0779,0.0779,0.0779,0.1329,0.1025,0.0,0.0,563,422,156,140,248,138,190,482,275,0,0
108763.14500522614,35373.64233970642,0.3252355596926394,0.0593,0.0917,0.1611,0.0589,0.0593,0.0594,0.0591,0.0592,0.0667,0.0,0.0,413,284,322,107,188,106,145,215,178,0,0
108354.52949619293,14768.386261940002,0.13629689806791967,0.0865,0.0812,0.0664,0.0663,0.0662,0.0661,0.1535,0.1806,0.0969,0.0,0.0,604,251,133,121,211,118,378,655,259,0,0
108896.30985736847,14625.994366645813,0.13431120288467832,0.1795,0.0658,0.0657,0.1792,0.0658,0.0659,0.0776,0.0659,0.1005,0.0,0.0,1253,203,130,325,208,118,191,241,267,0,0
107466.9585313797,14695.553921699524,0.1367448574196739,0.0674,0.122,0.067,0.0672,0.1354,0.0746,0.0672,0.1539,0.1085,0.0,0.0,472,380,133,122,428,134,166,559,289,0,0
108140.04243564606,14611.824855804443,0.13511946663512653,0.1754,0.0645,0.0949,0.0641,0.0644,0.0645,0.1751,0.0975,0.0644,0.0,0.0,1225,200,189,116,204,115,431,356,171,0,0
108008.10989665985,29512.193696022034,0.2732405346622467,0.1106,0.0536,0.0497,0.0787,0.0629,0.0498,0.1357,0.1359,0.05,0.0,0.0,774,166,99,143,199,89,334,492,133,0,0
107798.8440027237,13170.993189811707,0.12218120993467167,0.0702,0.0597,0.068,0.1629,0.0732,0.0598,0.1613,0.0598,0.1629,0.0,0.0,491,184,136,297,231,108,397,216,438,0,0
106410.89689922333,14083.110186576843,0.1323465039479395,0.0652,0.0651,0.0651,0.0652,0.0733,0.1776,0.065,0.1138,0.1773,0.0,0.0,456,201,130,119,230,323,161,403,482,0,0
106287.10795116425,10987.80027294159,0.10337848573309714,0.1378,0.1377,0.0506,0.075,0.0505,0.1259,0.1349,0.0737,0.1106,0.0,0.0,960,425,101,136,158,230,334,261,301,0,0
107151.84216403961,14116.837519645691,0.13174610192920538,0.0649,0.0648,0.0649,0.1053,0.0793,0.0927,0.1555,0.0648,0.1762,0.0,0.0,449,200,128,190,247,171,383,230,482,0,0
107000.28862953186,16592.78174304962,0.1550723082673073,0.1478,0.0766,0.0763,0.0767,0.0775,0.1082,0.0766,0.0765,0.1288,0.0,0.0,1025,236,151,139,241,199,189,271,352,0,0
105701.48341083527,21625.890290260315,0.20459400939725586,0.1487,0.0546,0.0543,0.1486,0.0547,0.0543,0.1486,0.077,0.0546,0.0,0.0,1036,169,108,270,169,100,371,270,150,0,0
107181.33417224884,14483.671820640564,0.13513240838525264,0.0666,0.0666,0.0707,0.0667,0.0667,0.1812,0.0663,0.0989,0.1811,0.0,0.0,462,205,139,121,206,335,165,344,498,0,0
104995.43406009674,13967.918009757996,0.1330335755530389,0.066,0.0652,0.0651,0.0973,0.1227,0.1005,0.107,0.0653,0.1778,0.0,0.0,458,200,128,177,375,189,267,226,491,0,0
104129.17242145538,13536.048150062561,0.12999285248591408,0.1744,0.0641,0.0637,0.0638,0.064,0.1375,0.0641,0.0641,0.1743,0.0,0.0,1210,200,125,116,193,260,161,219,485,0,0
102492.47718524933,13157.389483451843,0.12837419725616164,0.0931,0.0634,0.0632,0.0629,0.0741,0.1723,0.1072,0.0632,0.1722,0.0,0.0,641,197,125,115,223,331,269,213,484,0,0
102580.43952941895,18464.524087905884,0.1800004384131193,0.0684,0.0683,0.0963,0.0683,0.1861,0.0683,0.1094,0.0683,0.0867,0.0,0.0,470,212,192,124,561,133,271,228,243,0,0
102024.6027584076,13566.165008544922,0.13296954500934793,0.178,0.0653,0.065,0.0653,0.0652,0.1197,0.0652,0.0653,0.178,0.0,0.0,1239,203,130,119,198,230,161,220,493,0,0
102362.35165596008,34621.64534187317,0.33822635746232693,0.0817,0.0618,0.0615,0.0619,0.0616,0.0618,0.0618,0.1479,0.0618,0.0,0.0,571,194,124,113,189,117,152,499,170,0,0
103142.82978343964,13785.981142044067,0.13365913239911428,0.066,0.0659,0.066,0.066,0.0858,0.1622,0.109,0.066,0.1794,0.0,0.0,459,206,132,120,262,307,265,223,491,0,0
104090.42630672455,22244.437089920044,0.21370300688722405,0.1547,0.0569,0.0617,0.0641,0.0569,0.0623,0.1545,0.0829,0.0923,0.0,0.0,1079,178,123,116,173,118,378,279,251,0,0
105624.21103477478,12366.595375061035,0.11708106743622981,0.1556,0.0571,0.0568,0.1553,0.1554,0.0568,0.1318,0.057,0.057,0.0,0.0,1081,178,112,280,477,106,320,194,154,0,0
105002.34055328369,37597.89009857178,0.3580671621266636,0.0654,0.0652,0.065,0.0763,0.0795,0.0651,0.0654,0.0946,0.0654,0.0,0.0,456,203,128,138,242,123,160,318,177,0,0
105656.76655578613,12848.756094932556,0.12160845456261896,0.06,0.0601,0.06,0.1087,0.06,0.1629,0.1163,0.151,0.0994,0.0,0.0,417,186,117,195,184,304,280,510,271,0,0
106187.37047100067,18645.105078697205,0.17558684235230315,0.1464,0.0538,0.0834,0.0537,0.1057,0.0537,0.0917,0.1464,0.0897,0.0,0.0,1012,166,161,97,323,101,220,492,244,0,0
105903.36827754974,33673.48616695404,0.3179642603878579,0.0581,0.0579,0.067,0.0579,0.077,0.0902,0.0581,0.1578,0.0581,0.0,0.0,400,178,129,104,234,173,139,530,161,0,0
106708.96648693085,20843.539234161377,0.19533071981082475,0.1313,0.0592,0.1008,0.1139,0.1619,0.0593,0.0595,0.0595,0.0593,0.0,0.0,901,181,194,204,494,112,141,200,164,0,0
106560.83886051178,12958.825772285461,0.12160964488322558,0.1638,0.0602,0.0599,0.0602,0.0603,0.1638,0.0863,0.1638,0.0601,0.0,0.0,1120,184,115,108,184,308,205,553,168,0,0
107286.1345911026,29560.296452522278,0.275527649170928,0.0502,0.0502,0.0732,0.0886,0.1365,0.05,0.089,0.1365,0.0501,0.0,0.0,344,154,139,159,417,95,212,454,140,0,0
107958.21935367584,32082.45675945282,0.2971747491902334,0.0543,0.0543,0.0541,0.0543,0.147,0.119,0.0544,0.1067,0.0587,0.0,0.0,370,165,103,97,449,223,129,357,162,0,0
107894.29018688202,23699.402026176453,0.219653903697101,0.0723,0.0592,0.07,0.0739,0.0655,0.0589,0.1609,0.1607,0.0591,0.0,0.0,490,179,133,132,199,112,382,534,164,0,0
107541.47021389008,11719.614481925964,0.10897762936118253,0.1271,0.0723,0.0539,0.0538,0.0537,0.1461,0.1461,0.0916,0.1462,0.0,0.0,859,218,102,97,162,283,346,305,409,0,0
108459.5153722763,20272.166449546814,0.1869099855366738,0.0505,0.0505,0.137,0.0503,0.1371,0.063,0.0501,0.1374,0.1371,0.0,0.0,342,153,262,91,414,121,119,451,383,0,0
108644.76919841766,14232.547846794128,0.1310007647105519,0.0644,0.0642,0.0641,0.0645,0.1113,0.0864,0.1177,0.1393,0.1571,0.0,0.0,436,195,122,116,336,164,277,466,436,0,0
108981.02232646942,18449.50921535492,0.1692910272036775,0.1367,0.066,0.0659,0.0658,0.066,0.0881,0.0662,0.1042,0.1717,0.0,0.0,928,201,127,119,199,166,156,346,476,0,0
109236.90218639374,14346.158953666687,0.1313307011323652,0.065,0.0651,0.1171,0.0651,0.0651,0.1769,0.0651,0.0725,0.1769,0.0,0.0,440,198,224,118,196,337,153,240,490,0,0
109396.2200307846,17790.065432548523,0.16262047653513362,0.1606,0.0591,0.0587,0.0758,0.1209,0.0589,0.1345,0.1099,0.059,0.0,0.0,1092,180,112,137,365,112,317,366,163,0,0
109179.38866329193,18485.254717826843,0.16931084652649203,0.0651,0.069,0.065,0.1131,0.0723,0.1013,0.1303,0.147,0.0677,0.0,0.0,443,209,124,203,218,194,306,497,186,0,0
109000.61768054962,15413.070387840271,0.14140351418018268,0.0838,0.0695,0.0781,0.069,0.0694,0.161,0.0693,0.0693,0.1892,0.0,0.0,569,209,149,123,208,312,163,236,519,0,0
109159.48874855042,13395.362253189087,0.12271367708624387,0.1471,0.0622,0.0603,0.0602,0.0603,0.1645,0.0604,0.0982,0.1643,0.0,0.0,1004,186,116,107,182,316,142,336,450,0,0
109249.16327857971,32397.98377609253,0.29655132180261506,0.0542,0.054,0.0537,0.0854,0.054,0.0538,0.1472,0.1473,0.054,0.0,0.0,370,162,103,152,162,104,347,498,148,0,0
109664.4200592041,23159.77986717224,0.21118772938997954,0.0604,0.06,0.1309,0.06,0.06,0.1516,0.06,0.1459,0.0599,0.0,0.0,413,180,248,107,180,294,141,494,163,0,0
109627.57827568054,12129.149522781372,0.11063958279074808,0.0874,0.0546,0.1134,0.1002,0.0545,0.0545,0.1278,0.1485,0.1484,0.0,0.0,598,165,216,178,163,105,301,503,404,0,0
109787.76251792908,15411.705419540405,0.1403772612364112,0.0692,0.0691,0.0689,0.0689,0.0692,0.1883,0.0689,0.1883,0.0689,0.0,0.0,474,208,132,122,208,359,162,640,187,0,0
110439.09645271301,12268.574476242065,0.11108905152529143,0.0544,0.0897,0.0542,0.1474,0.0541,0.094,0.1476,0.0998,0.1476,0.0,0.0,373,271,104,262,163,178,346,340,398,0,0
110506.35600090027,12528.856897354126,0.11337679886261073,0.1509,0.1356,0.065,0.1504,0.0554,0.0702,0.0663,0.0553,0.1376,0.0,0.0,1029,408,124,265,167,134,155,190,373,0,0
110407.14638328552,30967.995431900024,0.280489048456996,0.0512,0.1391,0.1003,0.0929,0.1053,0.051,0.0773,0.0513,0.0512,0.0,0.0,349,418,191,163,317,99,180,176,139,0,0
110614.40181159973,14006.026384353638,0.12662027868856474,0.0624,0.0624,0.0649,0.157,0.0623,0.1697,0.0624,0.0625,0.1698,0.0,0.0,426,186,123,276,187,334,146,214,462,0,0
109378.61399650574,13080.347686767578,0.11958779882862156,0.1588,0.126,0.0579,0.0891,0.0583,0.0582,0.1368,0.0764,0.1188,0.0,0.0,1071,370,108,153,171,121,319,256,327,0,0
108649.70644187927,34930.33276939392,0.32149495763322145,0.0587,0.0587,0.1115,0.0585,0.0587,0.1045,0.0588,0.1105,0.0586,0.0,0.0,396,173,207,101,172,215,138,367,162,0,0
109189.03378486633,14288.809272766113,0.1308630434528724,0.0767,0.1066,0.1095,0.0643,0.0644,0.1021,0.0641,0.1752,0.1062,0.0,0.0,515,316,202,111,189,209,150,581,293,0,0
109595.99829864502,12958.454555511475,0.11823839151681585,0.1012,0.1036,0.0579,0.0583,0.0583,0.1582,0.0583,0.1585,0.1275,0.0,0.0,679,307,107,101,173,321,135,529,348,0,0
109437.33100509644,14634.961013793945,0.13372914780891726,0.0658,0.0655,0.0655,0.1133,0.0658,0.1321,0.1002,0.1789,0.0791,0.0,0.0,440,194,121,196,195,270,233,597,215,0,0
109284.30828857422,40285.15126991272,0.3686270417115736,0.0675,0.0673,0.0885,0.0673,0.0673,0.0673,0.0674,0.0715,0.0674,0.0,0.0,447,199,162,116,199,139,156,240,183,0,0
108771.80255508423,12252.541770935059,0.11264446743658703,0.1515,0.1512,0.0556,0.1515,0.0556,0.0555,0.1515,0.0591,0.0557,0.0,0.0,994,450,101,262,164,119,353,196,153,0,0
108769.45487594604,14441.300792694092,0.13276981859626596,0.1784,0.1781,0.0652,0.0652,0.0656,0.0656,0.0734,0.0655,0.1102,0.0,0.0,1173,530,119,113,194,139,171,216,302,0,0
107248.48731994629,11634.59524154663,0.1084826045782634,0.1083,0.0534,0.0531,0.0722,0.0533,0.1452,0.1153,0.1454,0.1454,0.0,0.0,711,159,97,125,157,313,270,479,401,0,0
107648.09938430786,31135.922370910645,0.28923801301641383,0.0529,0.0527,0.1439,0.1068,0.0529,0.0526,0.0526,0.1436,0.0528,0.0,0.0,348,157,263,184,155,114,123,470,146,0,0
106557.19717407227,12812.277912139893,0.12023850337588839,0.1557,0.0592,0.0588,0.0588,0.0592,0.1607,0.0687,0.0978,0.1608,0.0,0.0,1034,177,108,101,174,351,162,320,453,0,0
105873.2283782959,13004.143077850342,0.12282749168075999,0.1514,0.094,0.0602,0.0606,0.0606,0.1648,0.0604,0.1647,0.0604,0.0,0.0,1008,281,111,104,178,361,142,540,170,0,0
105484.87096786499,11677.581802368164,0.11070385445061248,0.1338,0.0543,0.0538,0.1428,0.0541,0.0851,0.1474,0.0704,0.1476,0.0,0.0,896,164,100,248,159,184,345,230,417,0,0
107465.97166061401,15054.826667785645,0.1400892434614556,0.0693,0.0692,0.0689,0.0691,0.0691,0.1881,0.069,0.0691,0.1881,0.0,0.0,462,209,128,120,204,398,163,226,527,0,0
109498.80267715454,11736.644954681396,0.1071851442000296,0.143,0.0525,0.0521,0.1431,0.0525,0.1395,0.1146,0.0526,0.143,0.0,0.0,950,157,96,249,155,295,269,172,399,0,0
110326.82551574707,13415.093362808228,0.12159412092296154,0.0599,0.1206,0.0599,0.0669,0.0598,0.1632,0.1632,0.0599,0.1249,0.0,0.0,401,363,111,117,178,337,384,197,347,0,0
110619.06772232056,30212.671730041504,0.27312354327449495,0.1387,0.051,0.056,0.1382,0.0507,0.0516,0.0509,0.1386,0.051,0.0,0.0,924,152,105,240,150,108,119,456,142,0,0
110875.68249893188,37423.88680267334,0.3375301595373166,0.0618,0.0617,0.0619,0.0618,0.0619,0.0618,0.0617,0.1682,0.0618,0.0,0.0,410,184,119,107,182,128,144,553,171,0,0
111168.08237838745,12367.340223312378,0.11124902003092169,0.07,0.0541,0.0543,0.0938,0.1189,0.1477,0.1476,0.0544,0.1479,0.0,0.0,467,162,104,163,351,309,345,176,412,0,0
111440.87684249878,21202.79288291931,0.19026046351811793,0.0621,0.0619,0.1685,0.0629,0.0998,0.1687,0.0619,0.0621,0.0618,0.0,0.0,415,185,321,109,295,354,145,199,172,0,0
111675.10569763184,12613.281620025635,0.11294622504479179,0.1513,0.0555,0.0604,0.1509,0.0555,0.1513,0.151,0.0554,0.0556,0.0,0.0,1010,167,115,260,165,317,354,176,155,0,0
111090.87798309326,20207.5434589386,0.18190101496914943,0.0636,0.0634,0.0915,0.0633,0.1728,0.1728,0.0635,0.0635,0.0636,0.0,0.0,423,191,174,109,513,363,149,205,177,0,0
