date,portfolio_value,cash,w_c,w_Canada,w_France,w_Germany,w_Italy,w_Japan,w_Switzerland,w_UK,w_US,s_Canada,s_France,s_Germany,s_Italy,s_Japan,s_Switzerland,s_UK,s_US,purchases,sales
2014-05-30,105754.16645812988,175.84319877624512,0.001662754335507574,0.2122,0.0779,0.0779,0.2119,0.1739,0.0781,0.078,0.0884,933,339,336,585,673,374,306,59,14366.006385803223,14409.127136230469
2014-06-02,106018.00652694702,172.3762664794922,0.001625914994314467,0.0923,0.118,0.099,0.2509,0.1615,0.0929,0.0924,0.0913,407,516,425,686,628,447,363,61,13871.612693786621,13868.145761489868
2014-06-03,105758.80011749268,209.1582317352295,0.0019776910432310626,0.1021,0.0898,0.0987,0.2031,0.2146,0.0788,0.0789,0.132,448,393,426,555,834,380,310,88,10901.823776245117,10938.605741500854
2014-06-04,105896.2649230957,184.73824310302734,0.001744520859514625,0.0854,0.188,0.1351,0.0968,0.2263,0.101,0.0832,0.0826,375,824,584,263,881,488,328,55,18410.280014038086,18385.860025405884
2014-06-05,106818.89241218567,111.35820579528809,0.0010424954170614915,0.2153,0.1746,0.1459,0.1185,0.0834,0.0835,0.0834,0.0944,953,765,622,324,326,400,331,63,18645.969959259033,18572.589921951294
2014-06-06,107403.30721855164,220.90427589416504,0.002056773498088414,0.195,0.0888,0.0967,0.1204,0.1696,0.0889,0.0889,0.1497,865,390,408,331,665,425,352,100,16638.72604560852,16748.272115707397
2014-06-09,107438.03011512756,219.07769393920898,0.002039107508807184,0.1456,0.0839,0.0997,0.2282,0.085,0.0839,0.1353,0.1363,643,370,419,628,334,403,537,91,16884.930604934692,16883.104022979736
2014-06-10,107182.1042804718,150.9440631866455,0.00140829538848816,0.2036,0.0774,0.0748,0.2037,0.1783,0.0749,0.0748,0.1111,895,341,316,564,696,360,296,74,16084.801212310791,16016.667581558228
2014-06-11,106829.01643562317,221.8406162261963,0.002076595138923524,0.0877,0.1248,0.0937,0.1104,0.2232,0.1714,0.0845,0.1021,383,553,401,304,875,830,334,68,23510.773887634277,23581.670440673828
2014-06-12,106735.01153564453,80.12028884887695,0.0007506467437080897,0.1,0.22,0.165,0.1459,0.0849,0.1145,0.0809,0.088,435,974,707,400,333,554,320,59,22785.537336349487,22643.817008972168
2014-06-13,106750.71138381958,222.24560737609863,0.0020819121905147776,0.2184,0.1341,0.1626,0.0803,0.1531,0.0898,0.0803,0.0793,944,596,697,219,604,436,317,53,19904.86683654785,20046.992155075073
2014-06-16,106934.64183616638,120.83158302307129,0.0011299573360725919,0.189,0.0815,0.0815,0.2218,0.0814,0.0814,0.0814,0.1809,815,362,350,606,320,397,322,121,26152.293676376343,26050.879652023315
2014-06-17,106959.55659484863,210.98739051818848,0.0019725903625179204,0.2042,0.075,0.0751,0.2042,0.1694,0.0751,0.0751,0.1199,883,333,322,559,666,365,297,80,11096.025691986084,11186.181499481201
2014-06-18,107828.84552764893,98.58590316772461,0.000914281356582323,0.1491,0.0906,0.0762,0.2075,0.1625,0.0762,0.0916,0.1453,647,402,326,565,640,371,363,97,6690.036447525024,6577.634960174561
2014-06-19,108406.6593132019,66.46343421936035,0.0006130936479403747,0.2071,0.0778,0.0762,0.1491,0.2072,0.0762,0.0761,0.1297,900,346,327,401,820,372,302,87,11289.066780090332,11256.944311141968
2014-06-20,108432.2454032898,164.15127754211426,0.0015138603552069757,0.169,0.107,0.0978,0.2206,0.1568,0.0811,0.0811,0.0852,730,477,424,593,621,398,322,57,14476.632869720459,14574.320713043213
2014-06-23,108106.60864067078,221.01034545898438,0.0020443740511145595,0.1781,0.0828,0.0764,0.2079,0.1028,0.0764,0.0922,0.1813,765,370,333,562,406,375,365,121,12419.74587059021,12476.60493850708
2014-06-24,107489.5718421936,231.3745174407959,0.00215252990104453,0.1789,0.0687,0.0687,0.1868,0.1868,0.0687,0.0686,0.1707,772,306,300,502,737,337,273,114,9190.38780593872,9200.751977920532
2014-06-25,107626.55284690857,60.717424392700195,0.0005641491136398895,0.0889,0.1305,0.083,0.2256,0.1601,0.083,0.0872,0.1412,383,582,362,605,634,409,348,94,15917.149969100952,15746.492876052856
2014-06-26,107417.09983634949,234.98482704162598,0.0021875923609893265,0.1276,0.1272,0.0914,0.1192,0.2234,0.1049,0.0824,0.1218,545,570,400,320,886,517,327,81,14183.917167663574,14358.1845703125
2014-06-27,107646.49529266357,179.91728401184082,0.001671371497257679,0.1091,0.1118,0.1758,0.2384,0.0877,0.0877,0.1006,0.0872,463,500,773,643,348,433,399,58,23976.542762756348,23921.475219726562
2014-06-30,107808.66089248657,224.87811088562012,0.002085900233097992,0.188,0.1226,0.0764,0.1856,0.1507,0.069,0.0691,0.1366,797,548,337,499,597,342,274,91,21763.977661132812,21808.93848800659
2014-07-01,108773.49882888794,187.36140251159668,0.0017224912734151883,0.2041,0.1112,0.1011,0.1636,0.161,0.0828,0.083,0.0913,869,499,444,436,639,412,329,61,8682.711923599243,8645.19521522522
2014-07-02,108773.73992729187,160.86907958984375,0.0014789330558770363,0.1777,0.1786,0.1244,0.0861,0.2053,0.076,0.0755,0.075,756,802,544,230,816,379,298,50,14669.204109191895,14642.711786270142
2014-07-03,109240.40404891968,189.65153694152832,0.0017360933309675346,0.2018,0.1808,0.126,0.1619,0.0954,0.0848,0.0741,0.0735,858,808,551,436,380,423,292,49,12263.150922775269,12291.933380126953
2014-07-07,108046.09113883972,176.0775909423828,0.0016296525777700027,0.1958,0.0719,0.0719,0.1215,0.1957,0.0747,0.0719,0.195,830,322,319,326,777,374,282,129,23866.48920440674,23852.915258407593
2014-07-08,107227.00577354431,133.55533981323242,0.0012455382750805486,0.125,0.1122,0.0717,0.195,0.1748,0.0716,0.0745,0.174,526,505,323,521,693,361,294,115,12608.15184211731,12565.62959098816
