date,portfolio_value,cash,w_c,w_XLF,w_XLK,w_XLV,w_XLY,w_XLP,w_XLE,w_XLI,w_XLU,w_XLB,w_XLRE,w_XLC,s_XLF,s_XLK,s_XLV,s_XLY,s_XLP,s_XLE,s_XLI,s_XLU,s_XLB,s_XLRE,s_XLC
2013-03-28,106796.43852233887,19596.40915298462,0.1834930960631762,0.0924,0.09,0.0942,0.09,0.09,0.0901,0.0899,0.09,0.09,0.0,0.0,838,373,267,209,334,191,288,369,315,0,0
2013-04-01,106390.82381248474,19479.5715007782,0.18309447001849713,0.0924,0.0902,0.0933,0.0901,0.0903,0.0903,0.0901,0.0901,0.0901,0.0,0.0,839,375,263,210,334,191,291,369,317,0,0
2013-04-02,106670.58081626892,19539.81800842285,0.18317907204497685,0.0917,0.0903,0.0927,0.0901,0.0904,0.0904,0.0902,0.0904,0.0904,0.0,0.0,830,375,258,209,332,193,293,370,322,0,0
2013-04-03,105833.20024871826,19353.120416641235,0.18286435987156704,0.0919,0.0903,0.0925,0.0904,0.0904,0.0904,0.0904,0.0904,0.0904,0.0,0.0,839,375,257,210,333,195,293,368,322,0,0
2013-04-04,106275.85071468353,19454.08508205414,0.1830527344757004,0.0925,0.0902,0.0925,0.0902,0.0903,0.0904,0.0904,0.0904,0.0902,0.0,0.0,840,376,257,209,332,196,293,366,320,0,0
2013-04-05,106002.12199687958,19417.09156513214,0.18317644212541073,0.0916,0.0905,0.0926,0.0904,0.0904,0.0903,0.0904,0.0903,0.0904,0.0,0.0,833,379,258,210,334,195,293,363,321,0,0
2013-04-08,106590.58006668091,19503.090633392334,0.18297199078184578,0.0919,0.0904,0.0921,0.0905,0.0904,0.0904,0.0905,0.0905,0.0904,0.0,0.0,832,379,258,209,332,195,293,363,322,0,0
2013-04-09,106877.98108482361,19529.618857383728,0.18272817898650298,0.092,0.0905,0.0922,0.0904,0.0903,0.0905,0.0905,0.0904,0.0904,0.0,0.0,833,378,258,210,333,194,293,365,319,0,0
2013-04-10,107858.64688301086,19804.26567554474,0.1836131478362183,0.0915,0.0906,0.0907,0.0906,0.0907,0.0906,0.0906,0.0906,0.0905,0.0,0.0,825,375,252,210,335,195,292,366,320,0,0
2013-04-11,108203.15785980225,19953.109979629517,0.18440413731254093,0.0916,0.0905,0.091,0.0902,0.0905,0.0902,0.0905,0.0905,0.0906,0.0,0.0,826,377,251,208,334,194,292,366,320,0,0
2013-04-12,107913.90405273438,19763.965540885925,0.18314568186901894,0.092,0.0906,0.091,0.0905,0.0906,0.0904,0.0906,0.0906,0.0906,0.0,0.0,831,378,250,207,332,197,293,364,324,0,0
2013-04-15,105755.74563789368,19456.674421310425,0.18397746906281415,0.0902,0.0926,0.0901,0.09,0.0929,0.0899,0.0902,0.0901,0.0901,0.0,0.0,816,385,247,207,339,200,295,360,328,0,0
2013-04-16,107018.03911018372,19555.143854141235,0.1827275477735827,0.0905,0.0943,0.0899,0.0902,0.0921,0.0899,0.09,0.0902,0.0901,0.0,0.0,816,392,246,207,334,200,294,360,326,0,0
2013-04-17,105836.20299720764,19387.266912460327,0.18318180701335096,0.0901,0.0936,0.0898,0.0898,0.0935,0.0898,0.0898,0.0906,0.0898,0.0,0.0,818,393,244,206,338,202,295,360,326,0,0
2013-04-18,105434.48681259155,19289.165901184082,0.18294930325283726,0.0905,0.0937,0.0898,0.09,0.0931,0.09,0.0898,0.0903,0.0899,0.0,0.0,828,396,246,208,336,200,295,356,326,0,0
2013-04-19,106263.7310180664,19379.490443229675,0.18237163571769258,0.0903,0.0943,0.0899,0.09,0.0927,0.09,0.0898,0.0906,0.0899,0.0,0.0,821,401,245,207,332,202,296,355,325,0,0
2013-04-22,106670.16942214966,19550.818378448486,0.18328290359299676,0.0908,0.0932,0.0902,0.09,0.0917,0.0902,0.0902,0.0902,0.0902,0.0,0.0,828,395,245,207,329,201,298,355,324,0,0
2013-04-23,107474.80948829651,19612.932070732117,0.18248864235361004,0.0904,0.0943,0.09,0.0898,0.0928,0.0901,0.0899,0.0902,0.09,0.0,0.0,815,398,245,206,333,200,297,357,323,0,0
2013-04-24,107637.27028560638,19694.219435691833,0.18296840289088426,0.0905,0.094,0.0898,0.0897,0.0926,0.0898,0.0901,0.0904,0.0901,0.0,0.0,813,397,249,206,338,197,295,357,319,0,0
2013-04-25,108047.83836460114,19767.00638484955,0.18294680101000205,0.0903,0.0935,0.0902,0.0901,0.0925,0.09,0.0902,0.0901,0.0902,0.0,0.0,809,395,250,206,338,198,295,357,317,0,0
