date,portfolio_value,cash,w_c,w_Canada,w_France,w_Germany,w_Italy,w_Japan,w_Switzerland,w_UK,w_US,s_Canada,s_France,s_Germany,s_Italy,s_Japan,s_Switzerland,s_UK,s_US,purchases,sales
2012-05-08,101763.32488822937,115.03178882598877,0.0011303855190691998,0.0893,0.2433,0.0895,0.2143,0.0894,0.0895,0.0947,0.0889,456,1611,609,724,514,659,487,84,26999.886281967163,27058.60043334961
2012-05-09,100599.18305683136,87.05411338806152,0.0008653560669462113,0.2233,0.0821,0.0821,0.2122,0.1532,0.0822,0.0821,0.082,1133,543,568,715,883,608,422,77,19858.9278755188,19830.95020008087
2012-05-10,100978.79546833038,101.98569869995117,0.0010099714323878678,0.1628,0.0802,0.0801,0.218,0.218,0.0802,0.0801,0.0797,826,530,549,734,1265,591,412,75,7215.956747055054,7230.888332366943
2012-05-11,100551.77661037445,58.09331035614014,0.000577745240457008,0.0876,0.2383,0.0959,0.0876,0.1105,0.0977,0.1413,0.1405,443,1566,656,297,640,722,728,132,31474.347319602966,31430.454931259155
2012-05-14,98630.10359859467,120.47890186309814,0.00122152261294811,0.1827,0.1827,0.1828,0.0669,0.0672,0.1827,0.0672,0.0665,925,1205,1262,225,389,1359,345,62,26492.490447998047,26554.876039505005
2012-05-15,96852.37586116791,131.8198471069336,0.0013610388587254635,0.1876,0.0689,0.0707,0.0688,0.1875,0.1876,0.1592,0.0684,946,454,497,230,1076,1393,813,63,21566.03381729126,21577.374762535095
2012-05-16,96326.91769981384,83.40262126922607,0.0008658288177468307,0.2376,0.0874,0.0873,0.2376,0.0873,0.0874,0.0874,0.087,1201,575,616,799,500,646,448,80,26336.001949310303,26287.584723472595
2012-05-17,95588.55926704407,148.9260950088501,0.0015579907904333813,0.1892,0.0797,0.0798,0.0798,0.0797,0.0798,0.1945,0.216,957,529,566,264,457,593,1011,200,22740.29328727722,22805.816761016846
2012-05-18,95060.26090049744,102.53263854980469,0.0010786067445904533,0.1146,0.2121,0.078,0.0779,0.1813,0.166,0.0916,0.0775,580,1400,547,260,1035,1225,478,72,30307.53563785553,30261.142181396484
2012-05-21,97134.1380109787,114.21822834014893,0.0011758814221138122,0.2119,0.0779,0.156,0.0779,0.0779,0.1696,0.1504,0.0772,1074,513,1085,263,447,1244,785,72,23032.155137062073,23043.840726852417
2012-05-22,96838.0692691803,121.05933666229248,0.0012501213373614921,0.1375,0.2322,0.0853,0.0852,0.1669,0.0854,0.1212,0.0851,698,1533,590,287,958,630,632,79,24999.856410980225,25006.697519302368
2012-05-23,96255.54155921936,99.01968955993652,0.0010287167674290895,0.1915,0.0799,0.08,0.08,0.1698,0.0799,0.2117,0.1062,958,529,559,270,976,592,1107,98,16030.44458770752,16008.404940605164
