date,portfolio_value,cash,w_c,w_XLF,w_XLK,w_XLV,w_XLY,w_XLP,w_XLE,w_XLI,w_XLU,w_XLB,w_XLRE,w_XLC,s_XLF,s_XLK,s_XLV,s_XLY,s_XLP,s_XLE,s_XLI,s_XLU,s_XLB,s_XLRE,s_XLC
2013-03-05,104744.51841926575,34458.797300338745,0.3289794809348296,0.0603,0.0813,0.0602,0.1087,0.0903,0.0679,0.082,0.0603,0.0601,0.0,0.0,546,333,174,253,340,144,261,251,209,0,0
2013-03-06,104823.09110832214,12841.442293167114,0.122505853981133,0.0605,0.1427,0.1043,0.0605,0.0603,0.1642,0.0603,0.0604,0.1643,0.0,0.0,545,585,301,141,228,348,192,252,567,0,0
2013-03-07,105019.76836299896,27859.953994750977,0.2652829503342032,0.0626,0.0625,0.0625,0.0626,0.0737,0.1013,0.0875,0.1118,0.1102,0.0,0.0,561,256,181,146,279,214,279,469,380,0,0
2013-03-08,105403.24140834808,19104.428588867188,0.1812508641442415,0.0699,0.0699,0.0728,0.0699,0.0699,0.1839,0.0697,0.0854,0.1273,0.0,0.0,627,287,211,162,265,388,221,359,437,0,0
2013-03-11,105672.60747718811,14368.6008644104,0.135972805133177,0.0863,0.067,0.0671,0.082,0.0669,0.1821,0.1197,0.0837,0.1093,0.0,0.0,770,275,194,190,254,385,379,352,374,0,0
2013-03-12,105532.08567810059,12738.781183242798,0.12071002957431624,0.127,0.0593,0.0595,0.0901,0.069,0.0858,0.1616,0.0979,0.1291,0.0,0.0,1138,244,171,209,262,181,514,412,441,0,0
2013-03-13,105710.48128890991,19429.777252197266,0.18380180484747868,0.0685,0.0684,0.0684,0.1168,0.1134,0.1029,0.1132,0.0684,0.0962,0.0,0.0,613,282,197,270,430,218,359,287,330,0,0
2013-03-14,106153.72063827515,11506.92666053772,0.10839871265321192,0.0535,0.1457,0.0533,0.1419,0.0535,0.0987,0.1458,0.0535,0.1458,0.0,0.0,478,599,154,329,203,207,462,225,499,0,0
2013-03-15,106068.12998008728,22077.639079093933,0.20814583120527044,0.0775,0.071,0.0709,0.071,0.1013,0.1173,0.1413,0.0709,0.0708,0.0,0.0,689,293,205,165,386,246,447,296,242,0,0
2013-03-18,105563.95068264008,13866.986115455627,0.131360999903692,0.0648,0.0648,0.0645,0.0648,0.0647,0.1758,0.1086,0.0847,0.176,0.0,0.0,579,266,187,151,246,370,344,354,603,0,0
2013-03-19,105258.81173801422,33759.373745918274,0.3207272929314865,0.0587,0.0712,0.1098,0.0739,0.1018,0.0872,0.0585,0.0587,0.0595,0.0,0.0,526,292,317,173,383,185,185,244,204,0,0
2013-03-20,105777.83001232147,32084.860255241394,0.30332310893033076,0.0578,0.0578,0.0618,0.0576,0.1084,0.074,0.1014,0.1201,0.0576,0.0,0.0,517,237,178,134,406,157,322,498,197,0,0
2013-03-21,105197.57405948639,27022.459097862244,0.2568734054891967,0.0622,0.0621,0.1007,0.0621,0.1258,0.0925,0.0621,0.062,0.1135,0.0,0.0,560,256,290,145,470,196,198,257,393,0,0
2013-03-22,105715.84659862518,17494.560618400574,0.16548664350031406,0.0743,0.0843,0.0742,0.0743,0.0799,0.1008,0.1075,0.0741,0.1652,0.0,0.0,668,347,213,172,297,213,342,308,574,0,0
