date,portfolio_value,cash,w_c,w_Canada,w_France,w_Germany,w_Italy,w_Japan,w_Switzerland,w_UK,w_US,s_Canada,s_France,s_Germany,s_Italy,s_Japan,s_Switzerland,s_UK,s_US,purchases,sales
2012-03-02,107983.60845565796,95.01142883300781,0.0008798689930057579,0.2446,0.1427,0.1097,0.0897,0.1337,0.0899,0.0899,0.0989,1216,930,660,304,804,636,475,99,25567.085384368896,25501.309286117554
2012-03-05,107377.4021282196,156.0410270690918,0.00145320173496806,0.0999,0.129,0.0998,0.2715,0.0998,0.0999,0.0998,0.099,501,840,598,920,596,703,526,99,21578.84887123108,21639.878469467163
2012-03-06,104383.05741977692,86.88222885131836,0.0008323403337566661,0.082,0.0889,0.082,0.2231,0.2232,0.0821,0.082,0.1359,410,591,501,741,1334,590,435,134,16593.79147720337,16524.632678985596
2012-03-07,105464.88729572296,151.3092164993286,0.0014346880784602595,0.0802,0.1105,0.1045,0.1568,0.0803,0.2182,0.1592,0.0889,404,732,635,523,478,1560,844,88,27016.11804485321,27080.54503250122
2012-03-08,108033.3015203476,110.23301410675049,0.001020361430738915,0.2113,0.2337,0.0859,0.0858,0.1012,0.0859,0.1095,0.0857,1072,1530,520,288,603,606,587,86,29658.765844345093,29617.689641952515
2012-03-09,107625.81893444061,146.5345630645752,0.001361518681254686,0.0868,0.2361,0.0934,0.0867,0.1169,0.1131,0.1793,0.0864,437,1549,576,289,698,805,960,86,13538.611132621765,13574.91268157959
2012-03-12,107752.02887153625,154.69732856750488,0.0014356790325678005,0.0899,0.178,0.0899,0.1273,0.0898,0.0898,0.2445,0.0893,457,1163,553,429,536,635,1311,89,12278.055227279663,12286.217992782593
2012-03-13,109405.88868141174,82.6976318359375,0.0007558791654876249,0.2174,0.08,0.08,0.2173,0.1399,0.08,0.08,0.1046,1105,524,489,737,840,566,427,104,31077.281143188477,31005.28144645691
2012-03-14,108439.49319458008,128.32773303985596,0.0011834040279918047,0.0769,0.1717,0.077,0.2092,0.0782,0.0769,0.2094,0.0993,394,1115,472,711,468,543,1117,98,23897.779970169067,23943.410071372986
2012-03-15,109401.20729732513,185.62090969085693,0.0016966989147239088,0.1353,0.078,0.2121,0.0779,0.078,0.2121,0.0968,0.1081,694,503,1293,265,464,1496,520,107,36907.06290626526,36964.35608291626
2012-03-16,110140.60169696808,189.41029262542725,0.0017197136179313362,0.1876,0.0888,0.0882,0.0905,0.2029,0.1732,0.0877,0.0794,962,573,538,308,1210,1219,469,79,22119.314712524414,22123.104095458984
2012-03-19,110631.58541870117,121.48564052581787,0.0010981099119753005,0.2165,0.0796,0.0797,0.0795,0.2166,0.0796,0.0796,0.1677,1114,514,481,271,1289,561,427,167,14516.80361366272,14448.87896156311
2012-03-20,109705.23600578308,137.29837703704834,0.001251520729874832,0.0961,0.0841,0.0841,0.2288,0.1093,0.084,0.0841,0.2283,494,546,511,781,649,593,453,226,25035.333465576172,25051.146202087402
2012-03-21,109217.36699199677,71.57504177093506,0.0006553448754736958,0.1693,0.0777,0.0776,0.0992,0.1149,0.0776,0.1724,0.2107,866,503,478,339,682,549,927,208,18178.70736694336,18112.984031677246
2012-03-22,108131.74942302704,156.33842754364014,0.001445814280984409,0.0882,0.1302,0.0882,0.1196,0.24,0.0883,0.1527,0.0914,454,847,545,404,1422,629,820,90,23688.302032470703,23773.06541824341
2012-03-23,108732.75475788116,77.22695064544678,0.0007102455080569843,0.2164,0.1803,0.0795,0.0795,0.0795,0.0796,0.1083,0.1763,1109,1167,494,270,471,565,581,174,28526.836277008057,28447.724800109863
2012-03-26,110526.06392765045,161.95420360565186,0.0014653032764440602,0.1375,0.0959,0.0959,0.2324,0.15,0.0959,0.0959,0.095,704,617,593,797,891,681,516,94,28376.043716430664,28460.77096939087
2012-03-27,109933.24136352539,65.89434146881104,0.0005994032437460179,0.1357,0.1013,0.0892,0.2423,0.1632,0.0893,0.0893,0.0892,697,654,556,820,972,641,482,88,2871.6922817230225,2775.6324195861816
2012-03-28,109347.10212802887,144.09759426116943,0.001317799845234609,0.0879,0.088,0.088,0.2048,0.088,0.1036,0.2391,0.0993,453,572,549,688,522,747,1302,98,19185.439208984375,19263.642461776733
2012-03-29,108619.5473241806,96.25602436065674,0.0008861758931233225,0.0734,0.1947,0.1999,0.1054,0.1403,0.1207,0.0914,0.0733,377,1274,1271,352,835,873,496,72,31590.545206069946,31542.703636169434
2012-03-30,109461.42471313477,90.1771068572998,0.0008238254443848752,0.1516,0.0907,0.0907,0.0906,0.1095,0.1241,0.2131,0.1289,783,591,578,304,649,894,1159,127,28379.446875572205,28373.367958068848
2012-04-02,110848.89231491089,112.46048927307129,0.0010145386834681397,0.2254,0.1821,0.0842,0.1113,0.1439,0.0842,0.0841,0.0838,1160,1184,542,378,852,608,453,83,24444.38980102539,24466.673183441162
2012-04-03,109001.03296279907,118.94050407409668,0.0010911869442071236,0.1609,0.1763,0.1241,0.0648,0.0647,0.1673,0.1763,0.0644,827,1151,809,219,382,1219,948,63,23642.40594100952,23648.885955810547
2012-04-04,106365.5187215805,106.82303524017334,0.001004301361231457,0.0895,0.0896,0.0895,0.1501,0.2436,0.0895,0.158,0.0892,457,589,587,507,1429,656,847,86,30589.29752922058,30577.180060386658
2012-04-05,105557.2019367218,144.4781837463379,0.0013687193398035312,0.1523,0.0805,0.0806,0.0806,0.1531,0.0806,0.1526,0.2184,776,532,533,270,900,594,817,209,20175.2799949646,20212.935143470764
2012-04-09,104821.58631134033,109.95105171203613,0.0010489352010516258,0.1785,0.2344,0.0905,0.1218,0.0904,0.0917,0.1012,0.0905,911,1551,603,408,529,672,539,87,25452.757572174072,25418.23044013977
2012-04-10,102595.19628810883,79.2851972579956,0.0007727963893684275,0.2076,0.1438,0.1561,0.0787,0.0786,0.1148,0.0786,0.1411,1054,950,1060,261,459,851,420,135,17419.86440181732,17389.19854736328
2012-04-11,104066.95609664917,80.67991542816162,0.0007752692925238678,0.1996,0.0952,0.0904,0.0903,0.1374,0.1282,0.1365,0.1215,1020,626,607,300,806,949,729,117,14780.399633407593,14781.794351577759
2012-04-12,106121.03687858582,61.29922962188721,0.000577635042258589,0.2218,0.1239,0.0817,0.0816,0.2218,0.0816,0.1054,0.0815,1126,815,547,275,1300,603,562,79,14211.355131149292,14191.974445343018
2012-04-13,103754.6434879303,148.0152997970581,0.0014265896428459766,0.0833,0.2264,0.0852,0.1264,0.0833,0.2068,0.1048,0.0824,421,1506,580,421,487,1541,558,79,28889.348148345947,28976.064218521118
2012-04-16,104490.90192699432,101.94782638549805,0.0009756622299683749,0.2154,0.0792,0.0816,0.0791,0.2154,0.0993,0.1224,0.1066,1098,523,557,265,1254,740,650,103,32050.00813484192,32003.94066143036
2012-04-17,106525.75752258301,146.61237049102783,0.001376309109653096,0.0769,0.104,0.2092,0.2093,0.0769,0.1692,0.0769,0.0762,392,685,1402,710,449,1253,409,74,37404.59836483002,37449.26290893555
2012-04-18,105322.05506706238,105.7059907913208,0.0010036453497229423,0.2347,0.0863,0.0863,0.122,0.0863,0.0864,0.0863,0.2108,1185,567,590,410,502,643,452,203,32474.673345565796,32433.76696586609
2012-04-19,104670.62147903442,104.31125259399414,0.0009965666690427335,0.0972,0.0766,0.0738,0.0738,0.0759,0.2007,0.2007,0.2004,489,505,511,248,436,1514,1044,193,23996.956139564514,23995.561401367188
2012-04-20,105379.961643219,73.4320182800293,0.0006968309452288979,0.0806,0.2191,0.0805,0.1566,0.1633,0.138,0.0806,0.0806,407,1435,551,529,935,1041,419,78,33530.08238983154,33499.20315551758
2012-04-23,103325.803232193,68.35164070129395,0.0006615156965941473,0.2247,0.1157,0.0827,0.0827,0.1741,0.0827,0.1543,0.0825,1126,765,575,277,992,627,798,79,23892.461826324463,23887.381448745728
2012-04-24,103895.55640697479,86.70968818664551,0.0008345851467120537,0.1168,0.0736,0.0736,0.1787,0.2001,0.0737,0.0825,0.2002,587,487,506,598,1147,552,427,192,25017.08576774597,25035.443815231323
2012-04-25,105465.02630805969,101.18712043762207,0.0009594376826120348,0.1455,0.0893,0.0883,0.1758,0.1736,0.0883,0.0883,0.1499,731,586,595,594,998,653,460,144,8115.782299041748,8130.259731292725
2012-04-26,105950.9570684433,88.84301567077637,0.0008385296190706861,0.2147,0.1023,0.1522,0.0829,0.0792,0.0791,0.079,0.2098,1082,667,1026,280,457,585,411,201,21769.589208602905,21757.24510383606
2012-04-27,106627.69435310364,192.26778030395508,0.0018031692560775952,0.064,0.169,0.1049,0.0639,0.1744,0.0845,0.1743,0.1631,321,1102,703,218,1014,624,905,157,28036.918432235718,28140.343196868896
2012-04-30,106081.66521263123,108.92072105407715,0.001026762926805073,0.1147,0.0817,0.202,0.0918,0.2218,0.1094,0.0964,0.0811,574,533,1360,312,1284,814,501,78,26304.77258872986,26221.42552947998
2012-05-01,106591.34222221375,125.0496244430542,0.0011731686817711704,0.0956,0.118,0.0957,0.1379,0.0955,0.1143,0.1282,0.2136,478,770,644,476,552,847,664,205,26869.831030845642,26885.95993423462
2012-05-02,105623.1615114212,131.44553089141846,0.0012444763914513679,0.1777,0.1013,0.1012,0.1094,0.1013,0.1012,0.1012,0.2054,888,664,698,376,585,748,522,196,10094.401321411133,10100.797227859497
2012-05-03,104379.78171634674,118.37786674499512,0.0011341072456607386,0.0849,0.0849,0.1891,0.1068,0.0849,0.2018,0.1622,0.0842,428,556,1311,366,489,1488,834,80,26042.988131523132,26029.92046737671
2012-05-04,102700.16342258453,143.33756732940674,0.0013956897686677463,0.1317,0.08,0.08,0.0801,0.2085,0.1016,0.2177,0.0989,667,529,555,272,1194,749,1121,94,24727.93143081665,24752.891131401062
2012-05-07,103395.28726005554,150.47871589660645,0.0014553730627792408,0.12,0.1415,0.078,0.0778,0.2123,0.0794,0.2121,0.0774,610,937,529,265,1225,582,1089,74,6925.394062042236,6932.535210609436
2012-05-08,101851.67596244812,155.69482040405273,0.0015286426947108474,0.0873,0.2376,0.0874,0.2374,0.0874,0.0873,0.0873,0.0867,446,1575,595,803,503,644,449,82,28711.985876083374,28717.20198059082
2012-05-09,100695.30737781525,73.59453678131104,0.0007308636191474109,0.2232,0.083,0.0829,0.2257,0.1355,0.083,0.083,0.083,1134,549,574,761,782,615,427,78,18506.468467712402,18424.36818408966
2012-05-10,101088.90324306488,172.33895587921143,0.001704825656925253,0.1742,0.0804,0.0804,0.2189,0.2038,0.0805,0.0804,0.0796,885,532,552,738,1184,594,414,75,6994.160373687744,7092.9047927856445
2012-05-11,100662.13633060455,90.58888721466064,0.0008999301079518087,0.0905,0.2461,0.1056,0.0905,0.1,0.093,0.1363,0.1371,458,1619,723,307,580,688,703,129,31844.429151535034,31762.679082870483
2012-05-14,98726.9059677124,132.1806926727295,0.0013388517686957373,0.1826,0.1827,0.1827,0.0672,0.0672,0.1828,0.0671,0.0664,925,1206,1263,226,389,1361,345,62,25734.77011680603,25776.3619222641
2012-05-15,96947.60037517548,147.70296573638916,0.0015235340035730288,0.1886,0.0693,0.0706,0.0693,0.1885,0.1885,0.1553,0.0684,952,457,497,232,1083,1401,794,63,21546.213886260986,21561.736159324646
2012-05-16,96423.38126754761,101.67637252807617,0.0010544783971633705,0.2376,0.0873,0.0874,0.2376,0.0874,0.0873,0.0873,0.0869,1202,575,617,800,501,646,448,80,26181.781087875366,26135.754494667053
2012-05-17,95684.75731277466,126.64594078063965,0.0013235748758463062,0.1773,0.0804,0.0804,0.0803,0.0803,0.0804,0.2016,0.218,898,534,571,266,461,598,1049,202,23645.42253303528,23670.39210128784
2012-05-18,95154.21991920471,109.58302402496338,0.0011516359875369704,0.1082,0.2116,0.0777,0.0778,0.1834,0.1699,0.0928,0.0775,548,1398,546,260,1048,1255,485,72,30678.569125175476,30661.5062084198
2012-05-21,97232.11835098267,148.27032852172852,0.001524911017432647,0.215,0.0791,0.1501,0.079,0.0791,0.1678,0.1502,0.0782,1091,521,1045,267,454,1232,785,73,23263.801610946655,23302.48891544342
2012-05-22,96933.24192047119,130.0938949584961,0.0013420978436399717,0.132,0.2358,0.0867,0.0866,0.1617,0.0867,0.1232,0.0861,671,1558,600,292,929,640,643,80,24670.732436180115,24652.556002616882
2012-05-23,96340.25366210938,81.09824180603027,0.0008417897890373337,0.1897,0.0809,0.0809,0.0808,0.1666,0.0809,0.211,0.1083,950,536,566,273,959,600,1104,100,16443.525146484375,16394.52949333191
2012-05-24,95901.13819694519,79.11400508880615,0.0008249537656824831,0.1408,0.0884,0.0994,0.24,0.0883,0.1656,0.0884,0.0883,703,593,699,811,510,1232,460,81,26048.128071784973,26046.14383506775
2012-05-25,95653.01759624481,140.43569087982178,0.0014681783639341772,0.2276,0.1682,0.1068,0.0906,0.0866,0.1134,0.0866,0.1188,1140,1125,749,307,499,841,451,109,19553.157314300537,19614.479000091553
2012-05-29,96752.33207035065,65.27812767028809,0.0006746930670655358,0.1048,0.1442,0.0784,0.0783,0.144,0.1536,0.2132,0.0829,524,960,556,265,833,1135,1113,76,21706.954973220825,21631.79741001129
2012-05-30,94336.61122512817,112.94949340820312,0.0011973028492475368,0.0989,0.0907,0.1616,0.0592,0.1615,0.1616,0.1616,0.1036,494,608,1158,198,925,1203,846,94,12175.279628753662,12222.950994491577
2012-05-31,94657.88284492493,128.50055980682373,0.0013575262402323344,0.212,0.0824,0.0824,0.099,0.0824,0.0825,0.1344,0.2235,1060,555,587,329,475,611,703,204,25856.86198616028,25872.4130525589
2012-06-01,92560.51543903351,80.46560382843018,0.0008693296860628456,0.1124,0.0855,0.0848,0.0847,0.2305,0.0848,0.0859,0.2305,560,583,600,283,1318,632,447,211,15165.219366073608,15117.184410095215
2012-06-04,92984.95494651794,99.67309093475342,0.001071927076719909,0.08,0.0801,0.08,0.2177,0.1403,0.0801,0.1034,0.2174,401,548,552,722,808,591,537,200,13917.310684204102,13936.518171310425
2012-06-05,93526.18953800201,128.86711502075195,0.0013778719699511551,0.0988,0.0989,0.099,0.2689,0.0989,0.1013,0.0989,0.1339,491,683,686,886,574,748,515,123,11975.842295646667,12005.036319732666
2012-06-06,96056.95464515686,117.70190811157227,0.0012253345793271694,0.0826,0.225,0.1028,0.0825,0.0826,0.1917,0.1492,0.0824,412,1544,702,275,478,1399,774,76,25638.63535308838,25627.4701461792
2012-06-07,95961.2848520279,92.11902332305908,0.00095996029508261,0.1614,0.1665,0.1926,0.0707,0.0739,0.1926,0.0708,0.0706,806,1144,1312,237,426,1414,364,65,16360.043627738953,16334.46074295044
2012-06-08,95738.14925479889,88.37619304656982,0.0009231032115668348,0.1295,0.078,0.2122,0.078,0.0779,0.2122,0.1335,0.0779,650,534,1446,263,449,1558,686,71,11508.590980529785,11504.848150253296
2012-06-11,94042.1909456253,139.20540237426758,0.0014802441433415285,0.092,0.0902,0.0903,0.1445,0.2455,0.0902,0.1565,0.0893,461,614,631,481,1400,659,797,81,26034.49408340454,26085.32329273224
2012-06-12,95487.8836479187,162.10590267181396,0.0016976593938297772,0.0919,0.092,0.1068,0.1523,0.1221,0.0919,0.0919,0.2493,460,625,752,509,696,673,464,227,18089.25357723236,18112.154077529907
2012-06-13,94930.2502861023,117.27250385284424,0.0012353544154724812,0.1495,0.1686,0.0895,0.0895,0.1092,0.2142,0.0894,0.0889,746,1147,632,299,616,1575,454,81,24371.461400985718,24326.628002166748
2012-06-14,95728.17826080322,84.75062084197998,0.0008853257461046023,0.2065,0.0759,0.0759,0.076,0.2065,0.0759,0.2065,0.0759,1034,518,528,254,1174,557,1051,69,26127.88366127014,26095.361778259277
2012-06-15,96939.0012512207,106.70453548431396,0.0011007389606561507,0.0823,0.2236,0.0823,0.0983,0.1068,0.0823,0.2236,0.0999,414,1511,565,328,612,597,1137,91,21429.055423736572,21451.009338378906
2012-06-18,96410.32389736176,52.66842079162598,0.0005462944077202425,0.1873,0.0948,0.0949,0.1722,0.0947,0.0947,0.1071,0.1537,934,643,666,570,542,693,543,139,24871.10967731476,24817.07356262207
2012-06-19,98242.4478559494,95.41349411010742,0.0009712043642276706,0.117,0.1696,0.0856,0.127,0.0857,0.2217,0.1071,0.0854,582,1141,590,426,488,1615,543,78,19704.525331497192,19747.270404815674
2012-06-20,98691.69624042511,144.51809692382812,0.0014643389710494413,0.2453,0.0902,0.1195,0.1577,0.0902,0.0902,0.0901,0.1154,1229,607,812,527,517,657,456,106,22457.281690597534,22506.386293411255
2012-06-21,96054.05209636688,96.66503715515137,0.0010063608462678026,0.1845,0.2089,0.0896,0.0767,0.0768,0.209,0.0769,0.0765,936,1408,609,253,437,1522,390,70,22824.851758003235,22776.998698234558
2012-06-22,96773.2021226883,143.41027164459229,0.0014819213222145723,0.083,0.0994,0.1317,0.0884,0.166,0.2071,0.1409,0.082,421,673,887,292,944,1506,715,75,20492.284740447998,20539.02997493744
2012-06-25,94354.67499542236,154.7808494567871,0.0016404152678634772,0.1139,0.0779,0.0938,0.0777,0.2118,0.1631,0.183,0.0773,572,529,648,254,1196,1192,922,70,10923.539106369019,10934.909684181213
2012-06-26,94847.57840824127,113.147292137146,0.0011929381227862184,0.1568,0.2076,0.0763,0.0763,0.0764,0.0764,0.2076,0.1214,787,1415,530,248,431,561,1041,110,22833.019046783447,22791.385489463806
2012-06-27,95701.56460762024,119.6401195526123,0.0012501375504480098,0.0855,0.0813,0.0813,0.2212,0.2211,0.0814,0.1254,0.1015,430,554,560,720,1253,596,629,92,28636.055725097656,28642.548552513123
2012-06-28,95787.56091499329,110.59473609924316,0.001154583487070837,0.1001,0.15,0.139,0.1797,0.1202,0.1002,0.1096,0.1,507,1033,950,577,684,735,553,91,15401.443475723267,15392.398092269897
2012-06-29,99794.31666851044,137.0034475326538,0.0013728582158415092,0.2095,0.1235,0.0978,0.1202,0.0979,0.0979,0.1546,0.0973,1073,838,642,394,562,706,795,90,15722.367225646973,15748.775937080383
2012-07-02,100328.2293176651,106.3048849105835,0.00105957102635585,0.0759,0.2062,0.1436,0.0756,0.1431,0.2013,0.0777,0.0755,389,1395,949,250,823,1444,396,70,27798.8030834198,27768.10452079773
2012-07-03,101290.04931926727,129.10658073425293,0.001274622547840881,0.0813,0.0814,0.0814,0.2048,0.0814,0.0934,0.1845,0.1904,411,550,538,675,468,673,947,177,36037.0569229126,36059.85861873627
2012-07-05,99728.00203895569,96.23357009887695,0.0009649603735296557,0.0741,0.1014,0.2018,0.1485,0.1413,0.1837,0.0742,0.074,370,691,1378,488,814,1346,378,68,29486.28936767578,29453.416357040405
2012-07-06,98119.69359397888,80.79893112182617,0.0008234731292188259,0.1472,0.0882,0.1403,0.1755,0.0882,0.1457,0.0882,0.1259,738,605,970,570,505,1070,444,115,16016.209571838379,16000.774932861328
